gene_id,ERR1338025,ERR1338026,ERR1338027,ERR1338028,ERR1338029,ERR1338030,ERR1338031,ERR1338032
ENSG00000278638.2|ENSG00000278638,0,0,0,0,5,0,8,0
ENSG00000278540.5|ACACA,2345,2422,2670,830,5260,4532,7059,7834
ENSG00000275029.1|HMGB1P24,2,1,0,1,2,1,1,1
ENSG00000276810.1|ENSG00000276810,0,1,0,0,1,1,0,0
ENSG00000278505.5|C17orf78,4,3,8,0,5,3,3,10
ENSG00000273965.1|ENSG00000273965,0,0,0,0,0,0,0,0
ENSG00000289110.1|ENSG00000289110,0,0,0,0,0,0,0,4
ENSG00000276023.5|DUSP14,413,502,563,165,493,387,380,399
ENSG00000277579.1|ENSG00000277579,1,0,0,0,1,5,0,0
ENSG00000274308.1|ENSG00000274308,1,1,0,0,0,1,0,3
ENSG00000276054.1|ENSG00000276054,3,1,4,0,5,10,10,6
ENSG00000276234.5|TADA2A,1145,1308,807,294,656,678,1060,1048
ENSG00000275839.1|ENSG00000275839,3,0,2,0,5,1,3,0
ENSG00000275066.5|SYNRG,1386,1384,1282,434,3735,3309,4135,4667
ENSG00000277501.1|ENSG00000277501,0,14,16,8,2,0,0,0
ENSG00000274244.1|ENSG00000274244,0,0,0,0,0,0,0,0
ENSG00000278053.5|DDX52,526,518,700,187,1335,1125,1290,1302
ENSG00000277688.1|ENSG00000277688,6,8,12,3,0,0,0,0
ENSG00000274620.1|MIR378J,2,1,0,0,2,4,2,2
ENSG00000275410.6|HNF1B,12,14,8,4,13,21,20,41
ENSG00000290810.1|YWHAEP7,0,0,0,0,0,0,0,0
ENSG00000276715.5|YWHAEP7,0,0,0,0,0,0,0,0
ENSG00000277488.1|5S_rRNA,0,0,1,0,0,0,0,0
ENSG00000275006.1|Y_RNA,0,0,0,0,0,1,0,1
ENSG00000274663.1|RNA5SP526,0,0,0,0,0,0,0,0
ENSG00000274284.1|Y_RNA,0,0,0,0,0,1,0,1
ENSG00000273513.2|TBC1D3K,156,207,263,79,403,335,219,187
ENSG00000274512.6|TBC1D3L,72,32,15,8,240,151,209,245
ENSG00000274419.7|TBC1D3D,384,484,523,145,503,599,544,450
ENSG00000278299.6|TBC1D3C,24,21,50,12,151,111,46,58
ENSG00000274615.1|NPEPPSP1,573,602,518,158,1034,655,480,505
ENSG00000278599.6|TBC1D3E,552,513,750,176,841,706,555,380
ENSG00000274611.4|TBC1D3,15,7,19,5,74,98,34,19
ENSG00000291088.1|NPEPPSP1,318,262,356,92,1291,515,650,636
ENSG00000274487.5|NPEPPSP1,15,0,22,0,424,620,2,0
ENSG00000278845.5|MRPL45,1010,1040,1050,404,1392,1269,817,910
ENSG00000277399.6|GPR179,7,6,3,5,41,22,17,13
ENSG00000276170.6|ENSG00000276170,0,0,3,0,0,0,6,0
ENSG00000274996.1|ENSG00000274996,0,0,0,2,0,3,5,0
ENSG00000274211.6|SOCS7,2462,2599,2909,859,3901,2952,3717,3644
ENSG00000275832.5|ARHGAP23,1330,1582,1921,512,1643,1488,1765,2050
ENSG00000277363.5|SRCIN1,857,1026,899,281,2434,2404,2942,3354
ENSG00000275238.1|MIR4734,0,0,0,0,1,0,0,0
ENSG00000275532.2|ENSG00000275532,0,3,4,0,12,9,5,6
ENSG00000273627.1|MIR4726,0,1,2,1,1,1,1,0
ENSG00000276036.1|RNA5SP440,0,0,1,0,2,1,0,0
ENSG00000277258.5|PCGF2,315,1076,1062,303,2033,1691,1997,2383
ENSG00000273604.2|EPOP,31,39,48,16,192,173,162,187
ENSG00000277969.2|ENSG00000277969,49,40,41,13,47,56,41,43
ENSG00000275023.5|MLLT6,3403,3476,4433,1223,4479,3633,3722,4014
ENSG00000275665.1|ENSG00000275665,1,4,8,3,11,11,11,3
ENSG00000279119.1|ENSG00000279119,1,1,1,1,0,0,0,0
ENSG00000277972.2|CISD3,1038,1012,1010,321,169,296,204,191
ENSG00000277182.2|ENSG00000277182,152,152,144,38,103,128,201,236
ENSG00000277791.5|PSMB3,810,1011,603,255,983,1160,1037,1094
ENSG00000274607.1|RNU6-866P,1,0,1,1,0,1,0,0
ENSG00000274054.1|MIR4727,0,0,0,0,0,0,0,0
ENSG00000275489.2|C17orf98,0,0,0,0,0,0,0,4
ENSG00000125691.14|RPL23,7995,8866,7977,2738,29692,29325,26585,30501
ENSG00000263466.1|ENSG00000263466,0,3,1,0,8,0,8,10
ENSG00000277057.1|MIR6779,0,1,0,0,0,2,0,2
ENSG00000276293.5|PIP4K2B,3257,3518,3628,1204,9301,7969,10383,11541
ENSG00000273559.5|CWC25,297,316,299,96,935,777,965,743
ENSG00000252699.1|SNORA21B,3,0,2,0,12,7,7,9
ENSG00000199293.1|SNORA21,5,11,7,5,36,17,23,24
ENSG00000244086.1|ENSG00000244086,12,19,25,6,17,19,16,16
ENSG00000002834.19|LASP1,11708,13264,12629,3693,12232,11045,11351,11331
ENSG00000265784.1|ENSG00000265784,1,1,1,1,0,0,0,0
ENSG00000204952.3|FBXO47,0,0,0,0,0,0,0,0
ENSG00000265428.1|ENSG00000265428,0,0,0,0,0,0,0,0
ENSG00000266588.1|ENSG00000266588,0,0,0,0,0,0,0,0
ENSG00000277426.1|ENSG00000277426,0,0,0,0,0,0,0,0
ENSG00000266013.1|LINC02079,0,0,0,0,0,0,0,0
ENSG00000214553.12|LRRC37A11P,0,0,0,0,0,0,7,0
ENSG00000290925.1|LRRC37A11P,0,0,7,5,8,0,0,0
ENSG00000266048.1|ENSG00000266048,0,0,0,0,0,0,0,0
ENSG00000263874.2|LASP1NB,884,886,1088,371,953,952,1603,1748
ENSG00000161381.14|PLXDC1,83,94,118,29,359,278,267,310
ENSG00000141748.13|ARL5C,0,0,0,0,0,0,0,0
ENSG00000067191.17|CACNB1,1870,2098,2567,704,5299,5440,6112,6869
ENSG00000108298.12|RPL19,20711,24895,22109,7262,26798,27468,26672,30927
ENSG00000265460.6|ENSG00000265460,0,0,0,0,0,0,0,0
ENSG00000263818.5|RDM1P5,38,58,45,7,82,94,89,56
ENSG00000286443.1|ENSG00000286443,112,91,82,32,177,182,132,106
ENSG00000280177.1|ENSG00000280177,102,98,76,53,86,85,178,250
ENSG00000266101.1|ENSG00000266101,25,26,42,23,0,0,0,0
ENSG00000141750.7|STAC2,83,108,208,53,312,302,547,584
ENSG00000108306.13|FBXL20,1498,1491,1673,505,4781,4075,5011,5486
ENSG00000125686.12|MED1,2570,2657,2714,776,6784,5945,6714,6845
ENSG00000222777.1|RNU6-233P,0,0,0,0,0,0,0,0
ENSG00000266469.2|ENSG00000266469,168,147,161,58,20,7,14,15
ENSG00000167258.16|CDK12,3676,3746,4152,1371,6049,4855,4755,4905
ENSG00000171532.5|NEUROD2,0,0,7,0,3,5,5,0
ENSG00000214546.4|ENSG00000214546,0,10,7,0,6,0,10,0
ENSG00000131771.14|PPP1R1B,201,234,153,79,205,189,161,151
ENSG00000173991.6|TCAP,202,211,241,50,307,326,169,207
ENSG00000141744.4|PNMT,102,206,129,30,191,229,81,105
ENSG00000161395.14|PGAP3,404,424,364,114,806,872,814,792
ENSG00000141736.14|ERBB2,5049,5636,6001,1778,5318,4813,4264,4679
ENSG00000141738.14|GRB7,0,5,4,0,11,9,3,9
ENSG00000161405.17|IKZF3,5,0,0,0,1,6,0,7
ENSG00000264663.1|KRT8P34,0,0,0,0,0,0,0,0
ENSG00000226117.1|ENSG00000226117,0,0,0,0,0,0,0,0
ENSG00000186075.13|ZPBP2,0,0,0,0,0,0,0,0
ENSG00000073605.19|GSDMB,327,310,324,108,1241,818,926,969
ENSG00000172057.10|ORMDL3,1106,1326,1288,361,4183,3841,3663,3994
ENSG00000264968.1|ENSG00000264968,0,0,3,0,12,7,0,10
ENSG00000167914.12|GSDMA,0,0,0,0,0,0,0,0
ENSG00000131748.16|STARD3,3834,4417,4242,1198,4380,4346,4271,4699
ENSG00000265178.1|MIR4728,7,0,2,1,1,3,1,1
ENSG00000141741.12|MIEN1,373,455,422,137,1344,1345,1197,1315
ENSG00000204913.7|LRRC3C,16,0,22,6,33,21,0,3
ENSG00000108344.15|PSMD3,5775,6995,7457,2406,8387,8227,7403,7851
ENSG00000265799.1|ENSG00000265799,0,0,0,0,3,4,0,0
ENSG00000108342.13|CSF3,0,0,0,3,5,0,0,0
ENSG00000126351.13|THRA,3682,4513,3833,1275,4440,4313,3961,4765
ENSG00000108352.13|RAPGEFL1,1344,1463,1772,439,1347,1245,1198,1274
ENSG00000171475.14|WIPF2,3531,3918,3744,1112,4829,3895,4234,4434
ENSG00000008838.21|MED24,1945,2217,2321,678,5962,4869,5646,6678
ENSG00000283721.1|MIR6884,1,0,3,1,16,3,5,5
ENSG00000238793.1|SNORD124,1,3,1,1,13,14,9,27
ENSG00000126368.6|NR1D1,34,64,73,31,368,419,244,256
ENSG00000279199.1|ENSG00000279199,7,8,15,3,13,20,32,16
ENSG00000188895.12|MSL1,14248,14609,14884,4871,18412,15820,15814,17302
ENSG00000108349.17|CASC3,11473,12598,11847,4177,15195,11701,13915,15167
ENSG00000284144.1|MIR6866,2,0,3,0,0,0,0,0
ENSG00000274621.1|MIR6867,1,3,5,1,10,5,1,2
ENSG00000094804.12|CDC6,81,127,165,35,192,136,251,146
ENSG00000287644.1|ENSG00000287644,0,0,0,0,3,3,0,0
ENSG00000131759.18|RARA,2267,2719,3353,922,3142,3368,3405,3381
ENSG00000265666.1|RARA-AS1,76,91,101,28,152,178,247,278
ENSG00000278918.1|ENSG00000278918,19,9,11,2,45,44,37,36
ENSG00000183153.7|GJD3,26,35,38,14,234,299,247,353
ENSG00000266208.1|GJD3-AS1,159,251,267,71,13,0,0,0
ENSG00000264655.1|PPIAP54,3,6,15,0,22,8,5,16
ENSG00000252618.1|RNA5SP441,1,0,3,0,2,2,2,0
ENSG00000222881.1|Y_RNA,0,0,0,0,4,1,0,4
ENSG00000131747.15|TOP2A,634,907,758,177,2828,2899,6457,6588
ENSG00000141753.7|IGFBP4,1803,2053,2968,877,3565,4234,3255,3535
ENSG00000131746.13|TNS4,0,0,0,0,0,0,0,0
ENSG00000126353.3|CCR7,0,0,0,0,13,23,6,0
ENSG00000073584.20|SMARCE1,5255,5755,5191,1689,13125,11593,15685,17601
ENSG00000279775.1|ENSG00000279775,1,0,0,0,0,0,0,0
ENSG00000264058.2|ENSG00000264058,8,15,12,33,270,494,311,534
ENSG00000278834.2|ENSG00000278834,532,527,535,158,182,189,230,182
ENSG00000213424.9|KRT222,109,122,79,13,142,100,77,53
ENSG00000186395.9|KRT10,484,594,544,171,2161,2060,1955,2446
ENSG00000167920.12|KRT10-AS1,204,326,296,96,561,455,356,455
ENSG00000265359.1|ENSG00000265359,0,0,0,0,0,0,0,0
ENSG00000187242.6|KRT12,0,0,0,0,0,0,0,8
ENSG00000171431.4|KRT20,0,0,4,0,0,0,8,0
ENSG00000108244.17|KRT23,0,0,0,0,0,0,0,0
ENSG00000196859.8|KRT39,0,0,0,0,0,0,0,0
ENSG00000234477.1|ENSG00000234477,1,0,0,0,0,5,0,0
ENSG00000126337.14|KRT36,0,0,0,0,0,0,0,0
ENSG00000171401.15|KRT13,0,0,0,0,0,0,0,0
ENSG00000229732.1|ENSG00000229732,0,0,0,0,0,0,0,0
ENSG00000171346.16|KRT15,2,0,0,0,0,0,0,0
ENSG00000283796.1|MIR6510,0,0,0,0,0,0,0,0
ENSG00000171345.13|KRT19,198,232,99,39,403,377,183,148
ENSG00000128422.18|KRT17,0,0,0,0,14,0,22,37
ENSG00000289252.1|ENSG00000289252,0,0,1,0,0,0,0,0
ENSG00000290861.1|KRT42P,0,0,0,0,5,0,0,0
ENSG00000214514.9|KRT42P,0,0,0,0,0,0,0,0
ENSG00000278954.1|ENSG00000278954,0,5,3,0,3,11,19,10
ENSG00000173812.11|EIF1,32035,34455,26909,9171,42903,35980,44550,49427
ENSG00000201920.1|RNA5SP442,0,1,0,0,2,1,0,3
ENSG00000173805.16|HAP1,273,292,446,119,1191,1014,1313,1708
ENSG00000239542.3|RN7SL399P,2,1,3,0,24,12,26,25
ENSG00000173801.17|JUP,1173,1643,1895,584,4206,4024,6309,6806
ENSG00000131473.17|ACLY,8143,9492,11470,3611,16285,16321,25226,27779
ENSG00000168259.17|DNAJC7,1795,1977,1901,587,4156,3446,3362,3832
ENSG00000187595.18|ZNF385C,156,185,134,53,513,536,397,532
ENSG00000267261.5|ENSG00000267261,0,0,0,0,0,0,0,0
ENSG00000108774.15|RAB5C,1153,1466,1563,448,4028,4182,3437,3726
ENSG00000141696.13|P3H4,826,903,1068,318,2572,2813,2851,2988
ENSG00000141756.20|FKBP10,5289,6397,7555,2465,8696,7338,7936,8530
ENSG00000141698.17|NT5C3B,1668,1837,1786,531,4542,4795,4915,5162
ENSG00000161594.7|KLHL10,12,6,14,13,6,0,20,12
ENSG00000178502.6|KLHL11,972,894,993,278,3621,2676,3287,3475
ENSG00000259623.1|ENSG00000259623,41,81,42,23,129,40,103,131
ENSG00000274630.1|ENSG00000274630,12,16,16,6,0,0,0,0
ENSG00000204815.10|ODAD4,520,531,521,238,408,341,423,534
ENSG00000173786.17|CNP,3451,4370,5102,1343,4009,3937,4098,4447
ENSG00000168256.18|NKIRAS2,4197,5098,5415,1537,5100,4853,5162,5893
ENSG00000267221.3|C17orf113,153,182,176,75,508,552,742,865
ENSG00000108771.13|DHX58,28,38,44,15,150,174,125,135
ENSG00000108773.11|KAT2A,934,1063,1251,459,5761,4927,4106,4323
ENSG00000260325.2|HSPB9,3,6,8,0,8,2,2,0
ENSG00000267658.1|RAB5C-AS1,3,1,0,0,0,0,0,2
ENSG00000089558.9|KCNH4,184,228,197,36,357,284,409,493
ENSG00000161610.1|HCRT,45,58,35,17,102,111,82,105
ENSG00000167925.17|GHDC,186,177,232,57,643,576,552,529
ENSG00000173757.11|STAT5B,2194,2287,1852,697,7368,6519,7446,8251
ENSG00000126561.18|STAT5A,984,1117,775,285,1070,1064,1140,1188
ENSG00000168610.16|STAT3,3015,3719,5150,1451,10197,8794,9037,9798
ENSG00000280295.1|ENSG00000280295,7,8,14,2,14,6,5,8
ENSG00000267758.1|ENSG00000267758,5,2,2,1,11,7,6,5
ENSG00000236194.3|ENSG00000236194,4,6,4,3,30,22,14,13
ENSG00000278829.1|ENSG00000278829,4,2,8,0,18,11,18,17
ENSG00000177469.13|CAVIN1,479,581,890,250,1011,998,1395,1298
ENSG00000289579.1|ENSG00000289579,1,0,0,0,2,7,6,1
ENSG00000238704.1|RNU7-97P,1,0,0,0,0,0,0,0
ENSG00000033627.18|ATP6V0A1,12690,13449,13764,4304,17128,14632,16189,18156
ENSG00000131470.15|PSMC3IP,100,142,81,29,360,297,331,424
ENSG00000267189.1|ATP5MGP7,0,0,0,0,0,0,0,0
ENSG00000267132.1|HMGB3P27,0,0,0,0,0,0,0,0
ENSG00000264314.1|MIR548AT,1,1,1,2,5,2,0,3
ENSG00000267222.1|ENSG00000267222,3,5,4,2,13,2,0,4
ENSG00000267632.1|ENSG00000267632,284,203,158,70,450,319,236,246
ENSG00000283929.1|MIR5010,9,10,15,1,7,8,16,18
ENSG00000267185.1|PTP4A2P1,34,37,28,11,28,23,12,23
ENSG00000108784.10|NAGLU,877,1012,1246,358,955,1205,1020,1145
ENSG00000266929.1|ENSG00000266929,45,21,85,16,57,71,47,56
ENSG00000108785.7|HSD17B1P1,122,195,203,60,238,267,158,190
ENSG00000266962.3|HSD17B1-AS1,600,739,802,254,1656,1642,1542,1662
ENSG00000108786.11|HSD17B1,472,581,676,182,101,148,76,68
ENSG00000068120.15|COASY,2578,2936,3409,984,4189,3852,3484,3647
ENSG00000108788.12|MLX,1735,1816,2060,611,1842,1901,2121,2137
ENSG00000287710.1|ENSG00000287710,74,64,93,37,96,112,106,89
ENSG00000141699.11|RETREG3,1885,2095,2039,750,7055,6587,7481,8237
ENSG00000280183.1|ENSG00000280183,9,4,4,0,8,8,11,7
ENSG00000131462.9|TUBG1,1969,2346,2943,757,2809,2526,2721,2875
ENSG00000037042.9|TUBG2,1677,2071,2857,851,2286,2146,2839,3004
ENSG00000108799.13|EZH1,573,1148,912,348,3633,3156,4982,6161
ENSG00000275273.1|MIR6780A,0,2,0,1,1,5,0,1
ENSG00000068137.15|PLEKHH3,742,880,891,271,2563,2506,3046,3201
ENSG00000184451.5|CCR10,83,103,125,30,194,221,301,285
ENSG00000267042.1|ENSG00000267042,83,73,88,27,0,13,12,8
ENSG00000108797.12|CNTNAP1,4961,5643,6501,2252,8197,6864,8645,9699
ENSG00000267765.1|ENSG00000267765,27,28,32,0,77,60,0,113
ENSG00000239671.1|ENSG00000239671,2,4,4,0,3,1,4,6
ENSG00000273650.1|ENSG00000273650,21,20,20,6,39,35,38,51
ENSG00000214578.5|HMGN2P15,51,41,40,8,98,131,82,99
ENSG00000197291.9|RAMP2-AS1,339,355,327,91,743,614,620,642
ENSG00000131477.11|RAMP2,1084,1188,1178,242,804,807,744,777
ENSG00000131475.7|VPS25,2345,2756,2532,694,2520,2732,2782,2909
ENSG00000126562.17|WNK4,100,151,161,52,257,188,222,246
ENSG00000176563.10|CNTD1,93,72,541,26,225,47,140,169
ENSG00000126581.13|BECN1,1581,1679,1118,518,2488,2223,2271,2380
ENSG00000131467.12|PSME3,2781,3359,3984,1058,3677,2967,3275,3500
ENSG00000183978.8|COA3,437,538,611,192,1437,1431,1614,1901
ENSG00000278447.1|MIR6781,1,0,0,1,1,1,2,0
ENSG00000131480.9|AOC2,570,598,722,210,805,767,724,787
ENSG00000131471.7|AOC3,225,270,332,105,503,479,338,350
ENSG00000291070.1|AOC4P,10,6,4,4,12,28,4,8
ENSG00000260105.7|AOC4P,0,0,7,0,17,18,13,10
ENSG00000131482.10|G6PC1,0,0,0,0,0,0,0,0
ENSG00000212149.1|ENSG00000212149,0,0,0,0,0,0,0,0
ENSG00000108825.18|PTGES3L-AARSD1,62,47,643,169,638,196,202,580
ENSG00000267060.7|PTGES3L,85,75,75,24,181,181,253,259
ENSG00000012048.25|BRCA1,67,103,99,33,346,387,332,352
ENSG00000184988.8|TMEM106A,72,81,198,62,335,264,258,260
ENSG00000236383.9|CCDC200,6,4,13,8,64,46,70,51
ENSG00000274585.1|RNU2-1,0,0,0,0,0,0,1,0
ENSG00000275616.1|U2,0,0,0,0,0,0,0,0
ENSG00000273709.1|U2,0,0,0,0,0,2,1,0
ENSG00000274432.1|U2,0,0,0,0,0,0,1,0
ENSG00000278048.1|U2,0,0,0,0,1,1,2,2
ENSG00000276596.1|U2,0,0,0,0,0,0,0,0
ENSG00000277903.1|U2,0,0,0,0,0,0,0,0
ENSG00000278774.1|U2,0,0,0,0,0,0,0,0
ENSG00000274862.1|U2,0,0,0,0,0,0,0,0
ENSG00000274062.1|U2,0,0,0,0,0,0,0,0
ENSG00000274452.1|U2,0,0,0,0,0,0,0,0
ENSG00000275219.1|U2,0,0,0,0,0,0,0,0
ENSG00000278591.1|U2,0,0,0,0,0,0,0,0
ENSG00000266967.7|AARSD1,433,545,0,0,1228,1270,1369,1246
ENSG00000198863.8|RUNDC1,2041,2201,2352,784,2722,2368,2360,2502
ENSG00000131469.15|RPL27,12740,14933,14870,4342,17086,17476,17311,19618
ENSG00000068079.8|IFI35,79,38,115,11,103,91,27,51
ENSG00000108828.16|VAT1,6246,7167,7221,2248,21642,20558,19062,20232
ENSG00000108830.11|RND2,6447,7290,7747,2340,7111,7400,10938,12634
ENSG00000240828.1|RPL21P4,1,6,2,1,3,0,0,1
ENSG00000198496.12|NBR2,95,100,312,129,381,259,419,503
ENSG00000285057.1|ENSG00000285057,1,1,1,1,1,1,1,1
ENSG00000267681.1|ENSG00000267681,8,18,43,11,23,29,22,50
ENSG00000267002.4|ENSG00000267002,1106,1093,1236,413,5132,4017,4140,4294
ENSG00000267595.1|BRCA1P1,6,9,9,2,31,36,25,30
ENSG00000267340.1|ENSG00000267340,23,15,22,11,89,53,57,85
ENSG00000188554.15|NBR1,12082,12934,11155,3722,12715,11550,13466,15239
ENSG00000188825.16|LINC00910,114,111,72,4,165,156,53,93
ENSG00000277084.1|RNU2-4P,0,0,0,0,1,1,2,3
ENSG00000252882.1|RNU6-1137P,0,0,0,0,0,0,0,0
ENSG00000251763.1|RNU6-470P,0,0,0,0,0,0,0,0
ENSG00000267151.5|MIR2117HG,0,0,0,0,3,0,0,0
ENSG00000284344.1|MIR2117,0,0,0,0,1,0,0,0
ENSG00000252279.1|RNU6-406P,0,0,0,0,0,0,0,0
ENSG00000252729.1|RNU6-971P,0,0,0,0,0,0,0,0
ENSG00000175832.13|ETV4,1914,2362,2384,729,1668,1670,3328,3562
ENSG00000279602.2|ENSG00000279602,37,53,18,7,75,53,118,123
ENSG00000288909.2|ENSG00000288909,17,23,14,10,27,8,33,23
ENSG00000175906.5|ARL4D,713,776,720,202,1052,1136,969,1131
ENSG00000237888.1|RPL29P31,1,1,1,0,0,0,2,3
ENSG00000067596.12|DHX8,3085,3569,3342,1031,4438,3481,4312,4457
ENSG00000005102.14|MEOX1,0,3,7,4,0,0,52,56
ENSG00000167941.3|SOST,0,8,12,0,3,0,6,22
ENSG00000267604.1|ENSG00000267604,0,0,0,0,0,0,0,0
ENSG00000161649.14|CD300LG,5,11,16,0,20,13,5,17
ENSG00000108852.16|MPP2,1821,2090,2219,609,6738,6320,7500,8668
ENSG00000267440.2|LINC02594,56,76,46,25,30,30,35,41
ENSG00000267253.1|WHSC1L2P,8,8,8,0,11,21,21,22
ENSG00000108861.9|DUSP3,2202,2428,2281,737,7265,6544,9209,9910
ENSG00000231256.8|CFAP97D1,12,20,36,15,17,16,50,39
ENSG00000161647.19|MPP3,656,804,888,259,1471,1382,2498,2882
ENSG00000282199.1|ENSG00000282199,0,0,0,0,10,9,0,6
ENSG00000267496.4|FAM215A,0,3,0,0,0,0,0,3
ENSG00000267166.5|ENSG00000267166,0,0,0,0,0,0,3,0
ENSG00000261514.2|LINC01976,6,3,0,0,12,13,22,11
ENSG00000131096.11|PYY,0,9,0,0,28,11,14,29
ENSG00000221044.2|U3,0,4,4,3,9,3,18,12
ENSG00000161654.10|LSM12,606,720,818,245,2299,1873,2589,2880
ENSG00000141349.10|G6PC3,2516,3432,3348,1011,3325,3215,3151,3481
ENSG00000267638.1|ENSG00000267638,0,0,1,5,2,0,6,0
ENSG00000212446.1|RNU6-131P,0,0,1,0,1,0,0,0
ENSG00000125319.15|HROB,83,64,107,30,177,127,109,137
ENSG00000267080.8|ASB16-AS1,148,194,214,66,818,706,468,603
ENSG00000168591.16|TMUB2,2089,2379,2528,885,3038,2773,2522,3029
ENSG00000267394.2|ATXN7L3-AS1,22,32,31,14,37,42,62,37
ENSG00000108312.16|UBTF,1512,1838,1956,552,4546,4257,3756,4031
ENSG00000275107.1|MIR6782,0,0,0,0,2,0,0,0
ENSG00000267691.1|SHC1P2,0,0,2,3,19,21,2,8
ENSG00000004939.16|SLC4A1,0,0,0,0,17,21,4,0
ENSG00000285486.1|ENSG00000285486,0,0,0,0,10,9,0,3
ENSG00000239702.3|RN7SL507P,0,0,0,0,0,0,1,0
ENSG00000013306.16|SLC25A39,687,922,985,264,2532,2421,2708,2751
ENSG00000288961.2|ENSG00000288961,0,2,9,0,16,10,0,9
ENSG00000267211.1|ENSG00000267211,0,0,0,0,0,0,0,0
ENSG00000030582.19|GRN,3754,4499,6103,2012,6018,5988,4213,4096
ENSG00000240589.3|RN7SL258P,0,0,0,0,1,7,0,4
ENSG00000161653.11|NAGS,114,122,170,67,177,143,205,225
ENSG00000091947.10|TMEM101,462,541,511,173,1984,1976,1844,2153
ENSG00000108840.16|HDAC5,3603,3978,3882,1192,10521,9858,13946,15815
ENSG00000161664.7|ASB16,103,146,204,76,210,199,135,112
ENSG00000087152.16|ATXN7L3,2802,3386,3337,1077,8156,7870,8311,9177
ENSG00000260793.4|ENSG00000260793,101,83,132,51,220,220,150,155
ENSG00000288877.2|ENSG00000288877,24,43,28,5,104,104,108,117
ENSG00000267750.6|RUNDC3A-AS1,362,312,372,142,656,620,1120,1270
ENSG00000221496.2|U3,4,1,4,4,0,0,0,0
ENSG00000252628.2|RNU6-453P,3,1,1,0,1,0,2,5
ENSG00000108309.14|RUNDC3A,5419,6494,5539,1542,4111,4094,6064,7381
ENSG00000161682.15|FAM171A2,2475,2981,3146,840,7751,8582,9140,9895
ENSG00000267634.1|RPL7L1P5,3,2,0,0,1,3,2,3
ENSG00000005961.19|ITGA2B,213,202,260,85,731,597,785,800
ENSG00000186566.13|GPATCH8,2331,2557,2482,781,8557,7027,7898,8631
ENSG00000283045.1|ENSG00000283045,2,0,2,2,22,8,17,9
ENSG00000271222.1|ENSG00000271222,0,0,0,0,0,0,0,0
ENSG00000180340.7|FZD2,3214,3764,3973,1221,3411,3646,2928,3194
ENSG00000266979.1|LINC01180,0,0,0,0,0,0,0,0
ENSG00000264251.2|RN7SL819P,0,0,0,0,0,0,0,0
ENSG00000240305.1|RPL6P26,0,6,3,0,5,11,6,1
ENSG00000267405.1|ENSG00000267405,0,0,2,0,0,0,0,0
ENSG00000182963.11|GJC1,1036,1089,1106,299,4943,4114,3620,3708
ENSG00000131097.7|HIGD1B,1,1,3,0,0,6,0,3
ENSG00000108883.13|EFTUD2,1409,1710,1895,535,6093,5129,4518,4976
ENSG00000167131.17|CCDC103,270,330,477,153,370,294,194,236
ENSG00000131095.14|GFAP,13,11,7,1,20,38,33,36
ENSG00000267384.3|SMCO4P1,1,0,0,0,0,0,0,2
ENSG00000180336.18|MEIOC,488,413,317,93,385,343,363,385
ENSG00000267160.1|ENSG00000267160,31,33,23,7,90,54,98,92
ENSG00000180329.14|CCDC43,700,781,719,206,2418,2013,2110,2502
ENSG00000279879.1|ENSG00000279879,5,12,12,2,17,16,9,5
ENSG00000161692.18|DBF4B,347,353,275,69,384,416,349,424
ENSG00000073670.14|ADAM11,1667,2112,2059,507,3666,3583,2959,3345
ENSG00000267505.1|ENSG00000267505,7,0,0,5,9,7,5,4
ENSG00000264540.2|RN7SL405P,2,0,4,3,1,2,2,8
ENSG00000214447.6|FAM187A,3,4,5,3,1,0,2,0
ENSG00000186185.14|KIF18B,39,35,70,11,137,174,290,250
ENSG00000278223.1|MIR6783,0,0,0,0,1,0,0,1
ENSG00000136448.13|NMT1,5405,6488,7761,2638,8414,8054,8910,9828
ENSG00000267788.1|ENSG00000267788,0,1,3,0,0,0,1,0
ENSG00000172992.13|DCAKD,879,939,977,314,3196,2956,2760,3142
ENSG00000277249.1|MIR6784,0,0,1,0,6,2,3,2
ENSG00000181513.15|ACBD4,848,886,1139,309,1017,902,968,1160
ENSG00000168517.11|HEXIM2,378,460,563,130,334,441,332,417
ENSG00000267288.2|ENSG00000267288,0,3,3,4,11,20,4,19
ENSG00000131094.4|C1QL1,686,822,913,153,3444,4461,2195,2506
ENSG00000289024.1|ENSG00000289024,20,20,12,6,24,44,8,14
ENSG00000200888.1|Y_RNA,1,0,2,0,3,0,0,0
ENSG00000161714.12|PLCD3,224,309,370,125,1135,1106,1076,1099
ENSG00000276728.2|ENSG00000276728,18,23,42,15,89,110,34,43
ENSG00000186834.4|HEXIM1,3420,3840,3713,1275,4462,3577,4155,4821
ENSG00000224505.4|HEXIM2-AS1,73,61,108,25,244,239,84,133
ENSG00000267121.7|FMNL1-DT,41,40,34,12,101,105,115,164
ENSG00000233483.4|EFCAB15P,15,13,10,1,21,27,23,32
ENSG00000267278.6|MAP3K14-AS1,534,556,625,181,326,421,557,632
ENSG00000006062.18|MAP3K14,341,369,404,108,805,795,697,755
ENSG00000184922.15|FMNL1,555,567,682,193,450,372,531,648
ENSG00000233175.2|FMNL1-AS1,184,222,220,72,211,255,609,802
ENSG00000184361.13|SPATA32,3,0,0,0,8,4,11,7
